Epoch 1: duration loss = 0.914 | prior loss = 1.104 | diffusion loss = 0.095
Epoch 279: duration loss = 0.331 | prior loss = 0.974 | diffusion loss = 0.055
Epoch 280: duration loss = 0.331 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 281: duration loss = 0.330 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 282: duration loss = 0.329 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 283: duration loss = 0.330 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 284: duration loss = 0.329 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 285: duration loss = 0.330 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 286: duration loss = 0.329 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 287: duration loss = 0.329 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 288: duration loss = 0.328 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 289: duration loss = 0.329 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 290: duration loss = 0.327 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 291: duration loss = 0.327 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 292: duration loss = 0.328 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 293: duration loss = 0.326 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 294: duration loss = 0.327 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 295: duration loss = 0.327 | prior loss = 0.973 | diffusion loss = 0.052
Epoch 296: duration loss = 0.326 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 297: duration loss = 0.326 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 298: duration loss = 0.325 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 299: duration loss = 0.325 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 300: duration loss = 0.325 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 301: duration loss = 0.324 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 302: duration loss = 0.325 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 303: duration loss = 0.324 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 304: duration loss = 0.324 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 305: duration loss = 0.324 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 306: duration loss = 0.323 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 307: duration loss = 0.323 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 308: duration loss = 0.323 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 309: duration loss = 0.323 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 310: duration loss = 0.322 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 311: duration loss = 0.322 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 312: duration loss = 0.322 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 313: duration loss = 0.322 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 314: duration loss = 0.321 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 315: duration loss = 0.321 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 316: duration loss = 0.321 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 317: duration loss = 0.321 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 318: duration loss = 0.320 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 319: duration loss = 0.321 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 320: duration loss = 0.320 | prior loss = 0.973 | diffusion loss = 0.054
Epoch 321: duration loss = 0.320 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 322: duration loss = 0.320 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 323: duration loss = 0.319 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 324: duration loss = 0.319 | prior loss = 0.973 | diffusion loss = 0.053
Epoch 325: duration loss = 0.318 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 326: duration loss = 0.319 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 327: duration loss = 0.318 | prior loss = 0.972 | diffusion loss = 0.055
Epoch 328: duration loss = 0.318 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 329: duration loss = 0.318 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 330: duration loss = 0.318 | prior loss = 0.972 | diffusion loss = 0.055
Epoch 331: duration loss = 0.317 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 332: duration loss = 0.318 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 333: duration loss = 0.317 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 334: duration loss = 0.317 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 335: duration loss = 0.316 | prior loss = 0.972 | diffusion loss = 0.052
Epoch 336: duration loss = 0.317 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 337: duration loss = 0.316 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 338: duration loss = 0.315 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 339: duration loss = 0.316 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 340: duration loss = 0.315 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 341: duration loss = 0.315 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 342: duration loss = 0.315 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 343: duration loss = 0.316 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 344: duration loss = 0.315 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 345: duration loss = 0.315 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 346: duration loss = 0.315 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 347: duration loss = 0.314 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 348: duration loss = 0.314 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 349: duration loss = 0.313 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 350: duration loss = 0.313 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 351: duration loss = 0.313 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 352: duration loss = 0.313 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 353: duration loss = 0.312 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 354: duration loss = 0.312 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 355: duration loss = 0.312 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 356: duration loss = 0.313 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 357: duration loss = 0.313 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 358: duration loss = 0.312 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 359: duration loss = 0.311 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 360: duration loss = 0.311 | prior loss = 0.972 | diffusion loss = 0.052
Epoch 361: duration loss = 0.311 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 362: duration loss = 0.311 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 363: duration loss = 0.311 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 364: duration loss = 0.311 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 365: duration loss = 0.309 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 366: duration loss = 0.311 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 367: duration loss = 0.310 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 368: duration loss = 0.309 | prior loss = 0.972 | diffusion loss = 0.054
Epoch 369: duration loss = 0.310 | prior loss = 0.972 | diffusion loss = 0.052
Epoch 370: duration loss = 0.310 | prior loss = 0.972 | diffusion loss = 0.053
Epoch 371: duration loss = 0.309 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 372: duration loss = 0.309 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 373: duration loss = 0.309 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 374: duration loss = 0.309 | prior loss = 0.971 | diffusion loss = 0.052
Epoch 375: duration loss = 0.309 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 376: duration loss = 0.309 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 377: duration loss = 0.308 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 378: duration loss = 0.308 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 379: duration loss = 0.308 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 380: duration loss = 0.308 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 381: duration loss = 0.307 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 382: duration loss = 0.308 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 383: duration loss = 0.308 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 384: duration loss = 0.307 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 385: duration loss = 0.307 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 386: duration loss = 0.307 | prior loss = 0.971 | diffusion loss = 0.052
Epoch 387: duration loss = 0.306 | prior loss = 0.971 | diffusion loss = 0.052
Epoch 388: duration loss = 0.306 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 389: duration loss = 0.307 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 390: duration loss = 0.306 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 391: duration loss = 0.306 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 392: duration loss = 0.305 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 393: duration loss = 0.305 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 394: duration loss = 0.306 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 395: duration loss = 0.305 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 396: duration loss = 0.305 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 397: duration loss = 0.304 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 398: duration loss = 0.305 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 399: duration loss = 0.305 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 400: duration loss = 0.305 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 401: duration loss = 0.305 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 402: duration loss = 0.305 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 403: duration loss = 0.304 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 404: duration loss = 0.304 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 405: duration loss = 0.304 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 406: duration loss = 0.304 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 407: duration loss = 0.303 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 408: duration loss = 0.303 | prior loss = 0.971 | diffusion loss = 0.052
Epoch 409: duration loss = 0.302 | prior loss = 0.971 | diffusion loss = 0.052
Epoch 410: duration loss = 0.303 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 411: duration loss = 0.303 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 412: duration loss = 0.303 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 413: duration loss = 0.303 | prior loss = 0.971 | diffusion loss = 0.052
Epoch 414: duration loss = 0.302 | prior loss = 0.971 | diffusion loss = 0.052
Epoch 415: duration loss = 0.303 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 416: duration loss = 0.302 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 417: duration loss = 0.302 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 418: duration loss = 0.302 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 419: duration loss = 0.301 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 420: duration loss = 0.301 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 421: duration loss = 0.301 | prior loss = 0.971 | diffusion loss = 0.052
Epoch 422: duration loss = 0.302 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 423: duration loss = 0.300 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 424: duration loss = 0.301 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 425: duration loss = 0.301 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 426: duration loss = 0.301 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 427: duration loss = 0.300 | prior loss = 0.971 | diffusion loss = 0.054
Epoch 428: duration loss = 0.300 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 429: duration loss = 0.300 | prior loss = 0.971 | diffusion loss = 0.053
Epoch 430: duration loss = 0.299 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 431: duration loss = 0.300 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 432: duration loss = 0.300 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 433: duration loss = 0.299 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 434: duration loss = 0.299 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 435: duration loss = 0.299 | prior loss = 0.970 | diffusion loss = 0.054
Epoch 436: duration loss = 0.299 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 437: duration loss = 0.298 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 438: duration loss = 0.298 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 439: duration loss = 0.299 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 440: duration loss = 0.298 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 441: duration loss = 0.298 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 442: duration loss = 0.298 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 443: duration loss = 0.299 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 444: duration loss = 0.298 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 445: duration loss = 0.298 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 446: duration loss = 0.297 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 447: duration loss = 0.297 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 448: duration loss = 0.298 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 449: duration loss = 0.296 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 450: duration loss = 0.297 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 451: duration loss = 0.297 | prior loss = 0.970 | diffusion loss = 0.054
Epoch 452: duration loss = 0.297 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 453: duration loss = 0.297 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 454: duration loss = 0.297 | prior loss = 0.970 | diffusion loss = 0.054
Epoch 455: duration loss = 0.296 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 456: duration loss = 0.297 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 457: duration loss = 0.296 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 458: duration loss = 0.296 | prior loss = 0.970 | diffusion loss = 0.054
Epoch 459: duration loss = 0.296 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 460: duration loss = 0.296 | prior loss = 0.970 | diffusion loss = 0.054
Epoch 461: duration loss = 0.296 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 462: duration loss = 0.295 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 463: duration loss = 0.295 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 464: duration loss = 0.295 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 465: duration loss = 0.295 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 466: duration loss = 0.295 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 467: duration loss = 0.294 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 468: duration loss = 0.294 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 469: duration loss = 0.294 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 470: duration loss = 0.295 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 471: duration loss = 0.294 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 472: duration loss = 0.294 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 473: duration loss = 0.295 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 474: duration loss = 0.294 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 475: duration loss = 0.294 | prior loss = 0.970 | diffusion loss = 0.054
Epoch 476: duration loss = 0.294 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 477: duration loss = 0.294 | prior loss = 0.970 | diffusion loss = 0.054
Epoch 478: duration loss = 0.293 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 479: duration loss = 0.294 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 480: duration loss = 0.293 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 481: duration loss = 0.293 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 482: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 483: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 484: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 485: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 486: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 487: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 488: duration loss = 0.293 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 489: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 490: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 491: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 492: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 493: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 494: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.054
Epoch 495: duration loss = 0.291 | prior loss = 0.970 | diffusion loss = 0.052
Epoch 496: duration loss = 0.291 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 497: duration loss = 0.292 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 498: duration loss = 0.290 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 499: duration loss = 0.291 | prior loss = 0.970 | diffusion loss = 0.053
Epoch 500: duration loss = 0.291 | prior loss = 0.970 | diffusion loss = 0.052
